Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
147717218614170,PLR Genève,PLR.Les Libéraux-Radicaux Genève,336,12
109123788743774,Benjamin Frei,Benjamin Rolf Frei,324,4
110409811924321,Urs Christian Eugster FDP,Urs Christian Eugster,324,2
200825306651250,Renato Pfeffer EVP,EVP Kanton Zürich,312,8
1599925810096142,Kreis 6/10 mit glp in die Zukunft,Grünliberale Kreis 6 und 10,292,1
109742838576665,Sandro Gerber - FDP.Die Liberalen - Kantonsratskandidat ZH 2023,sandrogerber,292,13
428690117258417,SVP des Kantons Zürich,SVP des Kantons Zürich,290,5
100432824661437,Bettina Balmer FDP,Bettina Balmer,290,3
110151814882388,Benjamin Gautschi,Benjamin Gautschi,288,4
360920524334417,Grünliberale Adliswil,Grünliberale Adliswil,285,12
106254955524910,SVP Binningen,SVP Binningen,280,2
231320586878427,Hauseigentümerverband (HEV) Region Winterthur,Hauseigentümerverband Region Winterthur,280,2
1582348792001263,SP 4&5 Zürich,SP Zürich 4 & 5,277,10
169752569742293,Schweizerischer Gewerbeverband sgv,Schweizerischer Gewerbeverband sgv,275,7
105858378539790,FDP Wädenswil,FDP Wädenswil,274,1
100341315500438,Kirchensteuern sei Dank - St.Gallen,Katholischer Kofessionsteil des Kantons St.Gallen,262,4
1700824713324064,SP Zürich 10,SP Zürich 10,259,9
105527252338650,perspektiveschweiz.ch,IG Wirtschaftsverbände,254,13
113189798267288,Karl Heinz Meyer Wahlkampf 2023,Karl Heinz Meyer,251,4
651956578553145,"Marita Verbali, FDP",Marita Verbali,250,8
388815591176119,SP Zürich 9,SP Zürich,248,20
354548604968651,Peter Metzinger in den Kantonsrat,Peter Alois Metzinger,245,7
469738339721305,SP Zürich 3,Sozialdemokratische Partei Zürich 3,242,19
1476717905682561,SP Zürich 6,SP Zürich 6,238,8
291359247729208,PS Suisse,PS Suisse,238,1
1764183190338571,SVP Kreis 3,Derek Richter,236,8
106264082355003,Sven Heinzelmann,Komitee «Sven Heinzelmann in den Kantonsrat»,234,8
191438050875440,Die Mitte  Basel-Landschaft,Die Mitte  Basel-Landschaft,232,4
1092252917594218,Initiative pour les glaciers,Association suisse pour la protection du climat,232,4
257497631736082,Gletscher-Initiative,Verein Klimaschutz Schweiz,231,3
102014399307738,Direkt,direkt,221,2
104176871670876,Renteninitiative - Für eine sichere & nachhaltige Altersvorsorge,Verein Renteninitiative,218,4
156831187737967,JUSO Kanton Zürich,Jungsozialist*innen Kanton Zürich,217,9
105306632453966,Tobias Mäder,Tobias Mäder,216,5
1483343695307824,Campax,Campax,211,7
106300899437929,Patrick Hässig,Patrick Hässig,206,1
1607548886172610,Hans-Ulrich Bigler,Hans-Ulrich Bigler,206,1
207703323162140,"Doris Meier, Kantonsrätin und a. Gemeindepräsidentin von Bassersdorf",Doris Meier-Kobler,200,2
105268722430698,Philippe Guldin GLP,Grunliberale,194,3
136341053227140,EVP Winterthur,EVP Kanton Zürich,194,26
101417574776507,Ja zur direkten Demokratie,New Swiss Journal,190,2
261452338060969,Domenik Lädi Ledergerber,Überparteiliches Unterstützungskomitee Domenik Ledergerber,190,5
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,188,6
416743625125770,Grüne Zürichsee,GRÜNE Bezirk Meilen,186,3
112713445046863,Thomas Schlumpf,Thomas Schlumpf,183,2
105380182425137,Michael Jäger,Hans Michael Jäger,183,2
1534982756793690,Foodvisor,These ads ran without a disclaimer,181,1
109889895328694,Megastrassen 2 x NEIN,Komitee gegen Megastrassen,180,5
111516028427691,Die Mitte Oberes Baselbiet,Die Mitte Oberes Baselbiet,169,9
375845269120737,FDP. Die Liberalen Dietikon,FDP. Die Liberalen Dietikon,168,6
100247945907067,Züri wählt,züri wählt,165,1
105221044343308,Baisse d'impôts pour tous,"Initiative ""Baisse d'impôts pour tous : redonner du pouvoir d'achat à la classe moyenne.""",165,1
355710291577008,Grüne Kreis 3/9,Grüne Kreis 3/9,164,5
111539168454051,Avanti,Avanti,150,2
109469528675603,Philipp Egger,Philipp Egger,150,1
1984141558513511,Franziska Barmettler,Franziska Barmettler,148,12
1464661227009326,SVP Bezirk Uster,SVP Bezirk Uster,147,5
1225312564279075,Karin Fehr Thoma,Karin Fehr Thoma,147,4
216444012216,EDU - UDF (Eidgenössisch-Demokratische Union),Eidgenössisch-Demokratische Union Schweiz,146,4
627220684023668,GRÜNE Zürich,Grüne Stadt Zürich,146,2
103269145789541,Stop au blackout,Initiative populaire « De l’électricité pour tous en tout temps (Stop au blackout) »,142,9
112662478341274,joelgretsch,Joel Gretsch,140,4
101012679501703,Stephan Siegel in den Landrat,Stephan Siegel in den Landrat,140,2
2034886056799460,Raphael Tobler,Raphael Tobler,140,3
104942962435489,Sarah Regez,Sarah Regez,139,6
104203868811586,Martina Dürr,Martina Regula  Dürr,136,3
103580977678645,Julian Croci,Julian Andrea Croci,132,2
619051955163582,AWOB - Adrian Wegmann Oberrieden,Adrian Wegmann,128,2
110647840532680,Merge Mayor,These ads ran without a disclaimer,128,1
157913284377979,POP Nyon - La Côte,POP Nyon - La Côte,127,6
355645665140771,Nicola Forster,Nicola Forster,126,5
1587949341492441,Claudio Zihlmann,Claudio Zihlmann,126,35
102578282597131,Kamylla Lisi-Brandino,Kamylla J. Lisi-Brandino,126,3
488909884546537,GLP Winterthur Land,GLP Winterthur Land,124,4
135939773133793,Grüne Winterthur,Grüne Winterthur,123,4
105386249047369,Jakob Ehrensperger,Jakob Ehrensperger,120,2
169042736456594,All Out,All Out,120,4
100345702834585,All Out Deutschland,All Out,117,4
131136176944674,FDP.Die Liberalen Bezirk Pfäffikon,FDP.Die Liberalen Bezirk Pfäffikon,114,7
206831926864378,SVP Gelterkinden und Umgebung,SVP Gelterkinden und Umgebung,112,5
108204507991414,Zukunft sichern,Allianz für ein JA zur OECD-Mindeststeuer,110,2
108692711660498,Urs Wegmann,Urs Wegmann,109,3
139890720097051,Die Mitte Muttenz,Die Mitte Muttenz,109,8
100213996124067,Grünliberale Sektion Emmen-Hochdorf,Grünliberale Sektion Emmen-Hochdorf,108,3
103638965961747,Gabriel Mäder - Grünliberale,Gabriel Markus Mäder,106,2
107145438948044,Dominique Zygmont in den Kantonsrat,Dominique Daniel Zygmont,105,1
116063758043441,Facundo Zimmerli,Facundo Nahuel Zimmerli,105,1
751036244998194,FDP Stadt Zürich Kreis 4&5,FDP Kreis 4&5,103,7
589840718124415,Grünliberale Knonaueramt,Grünliberale Knonaueramt,102,8
110533229026103,EVP / PEV,EVP Schweiz,≤100,1
259871484198551,Thomas Matter,Thomas Matter,≤100,1
106856564074635,Hansjörg Germann FDP in den Kantonsrat,Hansjörg Beat Germann,≤100,6
650175488441328,Martin Farner,Farners GmbH,≤100,1
218538701651843,Union suisse des arts et métiers usam,Schweizerischer Gewerbeverband sgv,≤100,4
164288990272811,FDP Region Winterthur in den Zürcher Kantonsrat,FDP Region Winterthur in den Zürcher Kantonsrat,≤100,3
109023033782956,Unisanté,Unisanté,≤100,1
285821738704789,Nathalie Aeschbacher,Nathalie Anna Aeschbacher,≤100,1
265041068300,JUSO Baselland,JUSO Baselland,≤100,1
1521655228075451,solidaritéS Genève,solidaritéS Genève,≤100,4
107515328348195,Michael Uebersax,Michael Stefan Uebersax,≤100,4
335609400529370,FDP Horgen,FDP Horgen,≤100,2
101767182105712,Grüne Bezirk Affoltern,GRÜNE Bezirk Affoltern,≤100,8
103571105961903,Marc-André Beck,Marc-André Beck,≤100,8
111500797368,SP Bezirk Winterthur,SP Bezirk Winterthur,≤100,1
106463701741400,Die Mitte Zürich 3+9,Die Mitte Zürich Kreis 3+9,≤100,2
285304141802550,FDP Niederhasli,FDP Niederhasli,≤100,1
784812424962943,Tele Z,TELE Z,≤100,1
756722317788172,FDP.Die Liberalen Stadt Luzern,FDP.Die Liberalen Stadt Luzern,≤100,1
429342907157034,Beat Habegger,Beat Michael Habegger,≤100,2
778855988853776,SP Allschwil-Schönenbuch,SP Allschwil Schönenbuch,≤100,10
281675942494661,SVP Bezirk Pfäffikon ZH,SVP Bezirk Pfäffikon ZH,≤100,3
657830007560468,SP Aesch-Pfeffingen,SP Aesch-Pfeffingen,≤100,5
534190816671421,Michael Wiget,Michael Peter Wiget,≤100,1
113772441580575,JA zu Kies aus Birmenstorf,JA zu Kies aus Birmenstorf,≤100,8
110707875106219,SVP Bezirk Hinwil,SVP Bezirk Hinwil,≤100,2
100505278746845,Gesunde Finanzen,Organisation für gesunde Gemeindefinanzen,≤100,1
190285574861316,Grüne Uster,Grüne Bezirk Uster,≤100,1
476237372525131,Christa Isabelle Stünzi - glp ZH,Christa Isabelle Stünzi - glp ZH,≤100,1
110336161874621,Urban Husi in den Kantonsrat ZH,Urban Pius Matthäus Husi Fiechter,≤100,2
101500332827222,SVP Wahlkreis Sursee,SVP Wahlkreis Sursee,≤100,4
143714586302267,Urs Bänziger FDP,Urs Baenziger,≤100,1
105262295297064,FDP.Die Liberalen Nürensdorf,FDP.Die Liberalen Nürensdorf,≤100,4
198432937394181,Philipp Müller in den Kantonsrat,Philipp Müller,≤100,2
292711521138736,IPFO,International Photo Festival Olten,≤100,2
608260099589519,Dominic Täubert,EVP Kanton Zürich,≤100,2
104530832464619,Mario Schwendener,Mario Schwendener,≤100,1
289772074451810,FDP.Die Liberalen Aargau,FDP.Die Liberalen Aargau,≤100,1
2525584750795209,Nina Fehr Düsel,Nina Fehr Düsel,≤100,2
125466200895962,Valentin Landmann,Sven Kunz,≤100,2
100980232576650,Muriel Langenberger,Muriel Langenberger,≤100,2
102408406000910,Bürgerliche Allianz,Berchtold Marketing GmbH,≤100,5
1377010385681695,Dubravko Sinovcic,Dubravko Sinovcic,≤100,1
230522120377463,FDP Allschwil-Schönenbuch,FDP Allschwil-Schönenbuch,≤100,4
360151400680191,Die Mitte Stadt Luzern,Die Mitte Stadt Luzern,≤100,2
854141954663925,Isabel Garcia GLP,Isabel Garcia Brunisholz,≤100,4
864604443735247,SVP Bezirk Dietikon,SVP Bezirk Dietikon,≤100,2
192244290829565,Anita Borer,Anita Borer,≤100,2
116890591678651,Vert'libéraux - Genève,Parti vert'libéral genevois,≤100,1
110838505070498,SVP Wädenswil,SVP Wädenswil,≤100,1
301243053989575,Mario Senn,Mario Senn,≤100,3
210502125711731,FDP Bezirk Affoltern,FDP.Die Liberalen Knonaueramt,≤100,2
592045444309191,DIRECT NEWS by Michel Robadin,Michel François Robadin,≤100,1
108667862595190,Les Vert-e-s La Côte,Les Vert·e·s de La Côte,≤100,2
101384276204469,Ja zur Wiesli-Initiative am 12. März,"Initiativkomitee ""Ja zur Wiesli-Initiative""",≤100,3
135366813191979,Urs Waser Kantonsrat,Waser Urs,≤100,2
993815333967102,Andreas Leupi,Andreas Patrick Leupi,≤100,3
735945280122458,VCS Kanton Bern,VCS Sektion Bern,≤100,1
103369269163798,Mittendrin,Hanspeter Renggli,≤100,1
269029886456205,Giorgio Fonio,Giorgio Fonio,≤100,1
100732476262537,GLP Willisau,GLP Wahlkreis Willisau,≤100,1
205884466254019,Alexandra Pfister in der Politik,Alexandra Pfister-Nevrala,≤100,1
689505424449213,Jungfreisinnige Limmattal,Jungfreisinnige Limmattal,≤100,2
358536457645537,SVP Uster,Daniel Schnyder,≤100,1
122819208305170,Sauvegarde Genève,Sauvegarde Genève,≤100,1
105382355680021,Unterwägs uf Lieschtel,Unterwägs uf Lieschtel,≤100,1
102531252603779,Stephan Jung,Stephan Jung,≤100,1
1604136306538918,Marc Wachter,Marc Michel Wachter,≤100,1
106615082184530,Raffael Grütter - GLP,Raffael Grütter,≤100,2
100116156110843,Stop al blackout,Iniziativa popolare «Energia elettrica in ogni tempo per tutti (Stop al blackout)»,≤100,8
755554214495636,Parti Socialiste Neuchâtelois,Parti socialiste neuchâtelois,≤100,1
471258816239362,Junge SVP Luzern,Junge SVP Luzern,≤100,4
102281186098428,Sara Sangiacomo,Rosaria Sangiacomo,≤100,2
100160498946252,Grüne Volketswil,Grüne Bezirk Uster,≤100,1
463645587339110,Piero Marchesi,UDC Ticino,≤100,1
591968957877984,Andrea Isler,Andrea Lara Isler,≤100,3
205235402844715,SP Binningen,SP Binningen,≤100,3
618765881570878,EKS,Elektrizitätswerk des Kantons Schaffhausen AG,≤100,1
904812763060757,Michael De Vita-Läubli,Michael De Vita-Läubli,≤100,1
103850865786634,Grünliberale Bezirk Hinwil,Grünliberale Bezirk Hinwil,≤100,4
109425352024980,Sebastian Hektor Vogel am 12. Februar 2023 in den Kantonsrat,DarkHorse,≤100,8
113273198762176,FDP.Die Liberalen Pratteln,FDP.Die Liberalen Pratteln,≤100,1
71049199915,Nebelspalter,These ads ran without a disclaimer,≤100,1
100420375365151,Pro Grolley,Pro Grolley,≤100,1
102269201722239,TV Riviera 24,Tv Riviera 24,≤100,3
114998068149733,Dr. Stefan Meyer,Stefan Jörg Meyer,≤100,3
580012422156679,Grüne Stadt Dübendorf,Grüne Stadt Dübendorf,≤100,1
238982909481105,Les Vert·e·s Genevois·es,Les Vert-e-s genevois-es,≤100,3
100513788093677,Les Vert-e-s Ville de Genève,Les Vert-e-s Ville de Genève,≤100,4
1148594755342436,Saskia Schenker - Landrätin,FDP Sissach und Umgebung c/o Saskia Schenker,≤100,1
102833318045836,Nick Glättli,Nick Didier Glättli,≤100,2
113274870111292,Whippets de L'âme du Joran,These ads ran without a disclaimer,≤100,1
108608181846149,Umut Gökbas,Mehmet Umut Gökbas,≤100,1
101321992365876,Reto Brüesch,These ads ran without a disclaimer,≤100,1
2011626645562796,Andri Silberschmidt,Komitee Andri Silberschmidt,≤100,1
743745965833626,Benjamin Stricker,Benjamin Stricker,≤100,2
103215392637344,Robin Kuhn,Robin Jonas Kuhn,≤100,2
356407481399967,FDP.Die Liberalen Sissach und Umgebung,FDP Sissach und Umgebung,≤100,1
175849189128043,"Andreas Seiler, FDP, Einwohnerrat Pratteln",Andreas Stefan Seiler,≤100,1
109082045416481,Marco Pellegrini,Attitude sagl - Sara Saggioro,≤100,1
101759462695729,Seraina Billeter-Ihre Kandidatin,Seraina Sara Billeter,≤100,1
101120115685831,SVP Stäfa,Marco Andreas Vogt,≤100,1
377292365618914,SVP Stadt Winterthur,SVP Winterthur,≤100,2
264952450282664,JUSO Luzern,Jungsozialist*innen Luzern,≤100,1
190133177759419,Giuseppe Cotti,Giuseppe Cotti,≤100,1
107214605185781,nilsmatter.ch,These ads ran without a disclaimer,≤100,1
103234339054385,"Lea Van der Merwe, Einwohnerrätin Allschwil",FDP Allschwil-Schönenbuch,≤100,1
109228305112523,"Damian Schaller, Landratskandidat FDP Allschwil",FDP Allschwil-Schönenbuch,≤100,1
100487835772742,Josef Widler in den Kantonsrat,Josef Widler,≤100,1
102543406062983,Alessandro Corti,These ads ran without a disclaimer,≤100,1
251838211585945,SP Basel-Stadt,SP Basel-Stadt,≤100,1
104943615835390,Patrik Schär,These ads ran without a disclaimer,≤100,1
1462022710772147,Hans Egli,Hans Egli,≤100,2
110448418161537,FDP Hinwil,FDP Hinwil,≤100,1
104937837702194,SP EVP GRÜNE für Gelterkinden,SP EVP GRÜNE für Gelterkinden,≤100,1
114584561517154,Komitee für ein JA zum Basler Steuerpaket,Komitee JA! zum Basler Steuerpaket,≤100,1
355257441326519,Fabian Müller,Fabian Francois Müller,≤100,3
567417573785872,RefLab,These ads ran without a disclaimer,≤100,1
138345752891779,Grüne Liestal und Umgebung,These ads ran without a disclaimer,≤100,2
167983071434,SP Kriens,SP Kriens,≤100,2
276547049113405,SP Schaffhausen,SP Schaffhausen,≤100,1
353969997649,Partito Comunista - Svizzera,Partito Comunista,≤100,2
1781311295425230,Les Verts de Troinex,Les Verts de Troinex,≤100,1
101292009486072,Simon Affentranger GLP,Simon Johannes Affentranger Jäger,≤100,1
100211985747396,Klimaform,These ads ran without a disclaimer,≤100,1
763722197034246,En Développement,These ads ran without a disclaimer,≤100,1
158820214312321,Citations Ron Hubbard,Mieux Vivre Sa Vie,≤100,1
156218771073787,FDP Bezirk Dielsdorf,FDP Bezirk Dielsdorf,≤100,10
104968989056423,peyman_khozoeii,These ads ran without a disclaimer,≤100,1
101122865395791,Matteo Buzzi,Matteo Buzzi,≤100,1
212175019347952,SVP Horgen,SVP Horgen,≤100,1
108595330730708,Groupe lgbtiq+ du PS genevois,Groupe lgbtiq+ du PS genevois,≤100,2
655159287883514,Berlin Art Institute,These ads ran without a disclaimer,≤100,4
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,2
101103429022118,Grüne Schlieren,Grüne Partei Schlieren,≤100,1
190133177759419,Giuseppe Cotti,These ads ran without a disclaimer,≤100,1
107717738487757,Viviane Kägi GLP,Viviane Kägi,≤100,1
103481929256935,EQUAL.official,These ads ran without a disclaimer,≤100,1
103302589334244,athanasios_goutziomitros,These ads ran without a disclaimer,≤100,1
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,≤100,1
104546295740207,Aura of the world,These ads ran without a disclaimer,≤100,1
10150100771335484,24 heures,These ads ran without a disclaimer,≤100,14
245489546137580,Christoph Riner - bodenständige Politik,Christoph Riner - bodenständige Politik,≤100,3
102666032712524,Yanabuzi6,These ads ran without a disclaimer,≤100,2
354391925271384,Raphael Zimmerli - Die Mitte,These ads ran without a disclaimer,≤100,1
968643809909024,Mubariz Mansimov,These ads ran without a disclaimer,≤100,1
109292693991696,What The Food,These ads ran without a disclaimer,≤100,2
107459800591300,Michael Graber,These ads ran without a disclaimer,≤100,1
105758584857848,alegpilipenko,These ads ran without a disclaimer,≤100,1
104975142503469,lenochka_1777,These ads ran without a disclaimer,≤100,1
181924628560212,SumOfUs,These ads ran without a disclaimer,≤100,1
115397480315613,golfo_and_the_bengal_brothers,These ads ran without a disclaimer,≤100,1
103038692613840,isabelbartal.official,These ads ran without a disclaimer,≤100,1
108595330730708,Groupe lgbtiq+ du PS genevois,These ads ran without a disclaimer,≤100,2
143885529034197,Andersmensch,These ads ran without a disclaimer,≤100,1
114583194860029,Association Chantal Mauduit Suisse,These ads ran without a disclaimer,≤100,1
368757963825913,WasteFuel,These ads ran without a disclaimer,≤100,1
1446462038910951,proHolz Steiermark,These ads ran without a disclaimer,≤100,1
60588234229,Gioventù Comunista Svizzera,Gioventù Comunista Svizzera,≤100,1
106583898850663,Harrington Frazier,These ads ran without a disclaimer,≤100,2
375845269120737,FDP. Die Liberalen Dietikon,These ads ran without a disclaimer,≤100,1
2473457572885442,Crime Schweiz,These ads ran without a disclaimer,≤100,1
196102537581541,FDP-Port,These ads ran without a disclaimer,≤100,1
112382851644990,Magazin Tentakel,These ads ran without a disclaimer,≤100,1
198892435401,University of Chicago Booth School of Business,These ads ran without a disclaimer,≤100,1
103814352620250,Wiadomość dnia,These ads ran without a disclaimer,≤100,1
1559361800964443,Roman Hefner,These ads ran without a disclaimer,≤100,1
660899717422337,Easytax Schweiz,These ads ran without a disclaimer,≤100,1
105188432853984,Tribune de Genève,These ads ran without a disclaimer,≤100,6
319549428716940,Maria Luisa Lima,These ads ran without a disclaimer,≤100,1
108339698821916,Новости Дня,These ads ran without a disclaimer,≤100,1
114568088198323,TS Project,These ads ran without a disclaimer,≤100,1
115996151753600,JC Flores,These ads ran without a disclaimer,≤100,1
105141622376705,aurel_keller,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
126730540704474,Pädagogium Baden-Baden,These ads ran without a disclaimer,≤100,1
114375818720000,Lavora con noi di JT Care Italia,These ads ran without a disclaimer,≤100,1
278535582495208,Conmenrdw,These ads ran without a disclaimer,≤100,1
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,≤100,1
1814781865469544,friedensethik.ch,These ads ran without a disclaimer,≤100,1
109676708498126,Cole Rosario,These ads ran without a disclaimer,≤100,3
319393291423771,Le Temps,These ads ran without a disclaimer,≤100,2
115548344758568,The beauty 92,These ads ran without a disclaimer,≤100,1
1249402458491333,"ThreatLocker, Inc",These ads ran without a disclaimer,≤100,1
782924635435040,Tender Octopi,These ads ran without a disclaimer,≤100,1
112524957892586,the.cartographist,These ads ran without a disclaimer,≤100,1
105211072462251,zoltan.szeker,These ads ran without a disclaimer,≤100,1
100964811927669,green__philosophy,These ads ran without a disclaimer,≤100,1
310943025606302,World Cancer Day,These ads ran without a disclaimer,≤100,3
1279289595457574,Zenzero Associazione,These ads ran without a disclaimer,≤100,1
103799132581595,Associazione Sion OdV,These ads ran without a disclaimer,≤100,1
102261795813334,Tes Stories,These ads ran without a disclaimer,≤100,1
102378709341708,Boubacar Diallo,These ads ran without a disclaimer,≤100,1
927450077309387,Kodarit,These ads ran without a disclaimer,≤100,1
100985078790660,World Planting,These ads ran without a disclaimer,≤100,2
829208673777443,Regan Hillyer,These ads ran without a disclaimer,≤100,1
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,≤100,2
151409322217001,Berlin School of Business & Innovation - BSBI,These ads ran without a disclaimer,≤100,1
338707340769202,Falstaff International,These ads ran without a disclaimer,≤100,1
110279758515616,3addedminutes,These ads ran without a disclaimer,≤100,1
156515867722292,PICS Telecom International,These ads ran without a disclaimer,≤100,1
102073931578170,Naazcars,These ads ran without a disclaimer,≤100,1
23565920773,Shakespeare's Globe,These ads ran without a disclaimer,≤100,1
109372972013991,Amplivo Canada,These ads ran without a disclaimer,≤100,1
235597449861947,British Asian Christian Association,These ads ran without a disclaimer,≤100,1
347265340270,Architecture Competitions,These ads ran without a disclaimer,≤100,1
110100268235797,Hyphen,These ads ran without a disclaimer,≤100,1
109954608456111,Bor Hit,These ads ran without a disclaimer,≤100,2
141000842608491,Falstaff Living,These ads ran without a disclaimer,≤100,1
204182692934155,Amande Art,These ads ran without a disclaimer,≤100,3
105739229033215,Einfach verantwortungsvoll,These ads ran without a disclaimer,≤100,1
106620807391911,Roche,These ads ran without a disclaimer,≤100,1
74499138804,GameStar (Hungary),These ads ran without a disclaimer,≤100,1
102337288374156,𝖬𝗈𝗇𝖽𝗈Sportivo Brasil,These ads ran without a disclaimer,≤100,1
106362865041105,Pauline Ruck,These ads ran without a disclaimer,≤100,1
105425642156608,Bon Reading,These ads ran without a disclaimer,≤100,1
108537508471350,theemissary_,These ads ran without a disclaimer,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,3
75608370019,United States Institute of Peace,These ads ran without a disclaimer,≤100,1
104250978660291,ycmchallenge,These ads ran without a disclaimer,≤100,1
1660869544168884,Детектор медіа,These ads ran without a disclaimer,≤100,1
1428518384119414,Pixelated Realities,These ads ran without a disclaimer,≤100,1
103828775939562,Valorée Gallery,These ads ran without a disclaimer,≤100,1
110527368455096,Lululover,These ads ran without a disclaimer,≤100,1
113656864962740,Новости Дня.,These ads ran without a disclaimer,≤100,1
102561815411618,banacongo2,These ads ran without a disclaimer,≤100,1
108929675184859,Fun by Day,These ads ran without a disclaimer,≤100,2
107297795446030,Journals From Doc - CA,These ads ran without a disclaimer,≤100,1
102836085669220,Sosa Stories,These ads ran without a disclaimer,≤100,1
189232005248268,CTG,These ads ran without a disclaimer,≤100,2
111794987937776,Global Balcony,These ads ran without a disclaimer,≤100,2
109664578204030,scubavarians,These ads ran without a disclaimer,≤100,1
